X,Y,DiffractionLoss,FoliageLoss,Distance,BaseEffAntHeight,BreakPointDistance,V,ReferencePathloss,RayExists,RayTotalLength,NumberOfReflection,NumberOfDiffraction,WorstKnifeEdgeDistance,WorstKnifeEdgeClearHeight,isConsistent,nearPathloss,DistanceKm,DistanceKmAlongRadial,clutterValue,pointIndex,isLoS,survey
919555.5625,3951351.5,39.48672,0,2.056253,254.6201,0.09822287,21.27431,99.759,1,2.089085,0,1,101.6331,6.397218,TRUE,121.1563,0.1138291,0.1138291,21,56,FALSE,RAA1323000076_1_PCI 318__1m_Ave_Filter_Road_Open
919557.0625,3951350,67.02142,0,2.063947,248.2137,0.09575152,15.2681,102.013,1,2.089085,0,1,97.56946,6.199298,TRUE,128.9661,0.1158637,0.1158637,21,57,FALSE,RAA1323000076_1_PCI 318__1m_Ave_Filter_Road_Open
919557.8125,3951350.25,68.50907,0,2.063955,287.3946,0.110866,21.64667,102.075,1,2.089085,0,1,97.57108,6.199298,TRUE,128.9664,0.1158657,0.1158657,21,57,FALSE,RAA1323000076_1_PCI 318__1m_Ave_Filter_Road_Open
919558.625,3951350.5,68.50907,0,2.063963,288.2354,0.1111904,21.64646,99.255,1,2.089085,0,1,97.57284,6.199298,TRUE,128.9587,0.1158677,0.1158677,21,57,FALSE,RAA1323000076_1_PCI 318__1m_Ave_Filter_Road_Open
919559.6875,3951350.75,68.50907,0,2.063973,310.2313,0.1196756,21.64621,99.812,1,2.089085,0,1,97.5751,6.199298,TRUE,128.8462,0.1158704,0.1158704,21,57,FALSE,RAA1323000076_1_PCI 318__1m_Ave_Filter_Road_Open
919560.6875,3951351.25,74.19592,0,2.063983,291.2033,0.1123353,17.62937,96.392,1,2.089085,0,1,99.61033,6.267716,TRUE,130.4669,0.1158732,0.1158732,21,57,FALSE,RAA1323000076_1_PCI 318__1m_Ave_Filter_Road_Open
919561.3125,3951351.5,76.14451,0,2.063989,310.8068,0.1198976,27.9921,94.004,1,2.089085,0,1,99.61172,6.267716,TRUE,130.9083,0.1158749,0.1158749,21,57,FALSE,RAA1323000076_1_PCI 318__1m_Ave_Filter_Road_Open
919562.75,3951349.75,73.25302,0,2.07155,308.313,0.1189355,20.00309,100.029,1,2.089085,0,1,99.61349,6.209922,TRUE,130.3802,0.1179098,0.1179098,21,58,FALSE,RAA1323000076_1_PCI 318__1m_Ave_Filter_Road_Open
919563.375,3951350,73.25302,0,2.071557,310.6665,0.1198435,20.00294,99.39,1,2.089085,0,1,99.61504,6.209922,TRUE,130.3804,0.1179117,0.1179117,21,58,FALSE,RAA1323000076_1_PCI 318__1m_Ave_Filter_Road_Open
919564.1875,3951350.5,71.24583,0,2.071565,308.5418,0.1190238,29.60744,94.69,1,2.089085,0,1,101.65,6.277157,TRUE,129.8388,0.117914,0.117914,21,58,FALSE,RAA1323000076_1_PCI 318__1m_Ave_Filter_Road_Open
919565.6875,3951348.75,68.50907,0,2.078997,299.5807,0.115567,21.64502,101.389,1,2.089085,0,1,101.6518,6.220179,TRUE,129.4501,0.1199491,0.1199491,21,59,FALSE,RAA1323000076_1_PCI 318__1m_Ave_Filter_Road_Open
919566.5625,3951349.25,68.50907,0,2.079007,305.8634,0.1179906,21.6448,102.892,1,2.089085,0,1,101.654,6.220179,TRUE,129.3936,0.1199518,0.1199518,21,59,FALSE,RAA1323000076_1_PCI 318__1m_Ave_Filter_Road_Open
919568.1875,3951347.5,66.32619,0,2.086315,297.5891,0.1147987,16.88252,107.261,1,2.132222,0,1,101.6562,6.165104,TRUE,129.1697,0.1219875,0.1219875,21,60,FALSE,RAA1323000076_1_PCI 318__1m_Ave_Filter_Road_Open
919568.875,3951348,67.6187,0,2.086323,292.7582,0.1129351,22.85399,106.186,1,2.132222,0,1,101.6581,6.165104,TRUE,129.5638,0.1219897,0.1219897,21,60,FALSE,RAA1323000076_1_PCI 318__1m_Ave_Filter_Road_Open
919571.4375,3951346.75,65.04457,0,2.093522,250.767,0.09673646,5.300719,109.34,1,2.132222,0,1,103.6961,6.175763,TRUE,129.579,0.1240286,0.1240286,21,61,FALSE,RAA1323000076_1_PCI 318__1m_Ave_Filter_Road_Open
920174.125,3950596.25,0,0,0.9474742,497.3883,0.8277588,-30.35299,119.938,0,0,0,0,0,0,FALSE,80.08865,0.008860826,0.008144802,21,4,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920175,3950595.5,0,0,0.9554814,489.939,0.7349093,-27.00609,115.594,1,0.9513825,0,0,0,0,TRUE,80.24879,0.00902571,0.008139622,21,4,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920174.75,3950593,0,0,1.037077,489.9389,0.7349084,-24.08928,114.061,1,0.9513825,0,0,0,0,TRUE,81.8807,0.01089123,0.01016901,21,5,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920184.75,3950592.5,0,0,1.036807,489.9389,0.7349084,-24.09788,100.655,1,0.9513825,0,0,0,0,TRUE,81.8753,0.01088446,0.01016176,21,5,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920185.375,3950590.5,0,0,1.107266,489.9389,0.7349084,-22.26281,103.422,1,0.9513825,0,0,0,0,TRUE,83.28448,0.01280165,0.01219313,21,6,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920186.1875,3950588.75,0,0,1.168791,489.9389,0.7349084,-20.67782,105.898,1,0.9513825,0,0,0,0,TRUE,84.51498,0.01474997,0.01422504,21,7,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920186.0625,3950588.75,0,0,1.168782,489.9389,0.7349084,-20.67806,108.14,1,0.9513825,0,0,0,0,TRUE,84.51479,0.01474965,0.0142247,21,7,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920186.625,3950586.75,0,0,1.223166,489.9389,0.7349084,-19.10319,103.999,1,0.9513825,0,0,0,0,TRUE,85.60248,0.01671729,0.01625601,21,8,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920187.125,3950584.75,0,0,1.271801,489.9389,0.7349084,-17.93716,103.958,1,1.270895,0,0,0,0,TRUE,86.57519,0.01869826,0.01828702,21,9,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920187.5625,3950582.75,0,0,1.315738,489.9389,0.7349084,-17.03816,97.811,1,1.270895,0,0,0,0,TRUE,87.45392,0.02068893,0.02031802,21,10,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920178,3950581.5,0,0,1.3156,489.9389,0.7349084,-17.04098,103.909,1,1.270895,0,0,0,0,TRUE,87.45116,0.02068234,0.0203113,23,10,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920178.25,3950579.5,0,0,1.355637,489.9389,0.7349084,-16.3261,99.431,1,1.270895,0,0,0,0,TRUE,88.25191,0.02267969,0.02234185,23,11,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920188.375,3950580.75,0,0,1.35579,489.9389,0.7349084,-16.32314,103.556,1,1.270895,0,0,0,0,TRUE,88.25497,0.02268768,0.02234996,21,11,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920178.75,3950579.25,0,0,1.355627,489.9389,0.7349084,-16.3263,100.135,1,1.270895,0,0,0,0,TRUE,88.2517,0.02267916,0.02234132,23,11,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920179.375,3950579.25,0,0,1.355617,489.9389,0.7349084,-16.32649,100.211,1,1.270895,0,0,0,0,TRUE,88.2515,0.02267864,0.02234079,23,11,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920189.125,3950579,0,0,1.392554,489.9389,0.7349084,-15.59655,110.34,1,1.270895,0,0,0,0,TRUE,88.99023,0.02469186,0.02438192,21,12,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920189.25,3950579,0,0,1.392559,489.9389,0.7349084,-15.59645,105.429,1,1.270895,0,0,0,0,TRUE,88.99035,0.02469218,0.02438224,21,12,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920179.0625,3950577.25,0,0,1.392381,489.9389,0.7349084,-15.59973,112.424,1,1.270895,0,0,0,0,TRUE,88.98679,0.02468205,0.02437199,23,12,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920180,3950577.25,0,0,1.392371,489.9389,0.7349084,-15.59992,108.421,1,1.270895,0,0,0,0,TRUE,88.98657,0.02468145,0.02437138,23,12,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920190,3950577,0,0,1.426518,489.9389,0.7349084,-14.93312,102.214,1,1.270895,0,0,0,0,TRUE,89.66952,0.0267004,0.02641403,21,13,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920190.75,3950575.25,0,0,1.45814,489.5726,0.7205207,-14.19927,97.866,0,0,0,0,0,0,FALSE,90.30197,0.0287171,0.0284459,21,14,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920179.4375,3950575.25,0,0,1.426334,489.9389,0.7349084,-14.93634,103.404,1,1.270895,0,0,0,0,TRUE,89.66584,0.02668911,0.02640262,23,13,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920179.875,3950573.25,0,0,1.457875,489.9389,0.7349084,-14.38271,100.378,1,1.270895,0,0,0,0,TRUE,90.29666,0.02869954,0.02843332,23,14,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920180.625,3950575.25,0,0,1.426325,489.9389,0.7349084,-14.9365,110.069,1,1.270895,0,0,0,0,TRUE,89.66566,0.02668857,0.02640208,23,13,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920190.75,3950575.25,0,0,1.45814,489.5726,0.7205207,-14.19928,100.974,0,0,0,0,0,0,FALSE,90.30195,0.02871703,0.02844584,21,14,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920180.3125,3950573.25,0,0,1.457872,489.9389,0.7349084,-14.38276,102.305,1,1.270895,0,0,0,0,TRUE,90.2966,0.02869934,0.02843312,23,14,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920191.4375,3950573.25,0,0,1.487575,489.3173,0.7236496,-13.72848,103.405,0,0,0,0,0,0,FALSE,90.89066,0.03073087,0.0304776,21,15,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920180.625,3950571.25,0,0,1.487316,489.9389,0.7349084,-13.91348,102.085,1,1.486239,0,0,0,0,TRUE,90.88548,0.03071257,0.03046395,23,15,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920181.125,3950569.25,0,0,1.514919,489.9389,0.7349084,-13.50921,106.538,1,1.486239,0,0,0,0,TRUE,91.43755,0.03272799,0.03249479,23,16,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920192,3950571.25,0,0,1.515165,489.3422,0.7232842,-13.32439,108.505,0,0,0,0,0,0,FALSE,91.44246,0.03274649,0.03250894,21,16,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920192.5625,3950569.5,0,0,1.541129,489.3654,0.7229546,-12.91166,115.076,0,0,0,0,0,0,FALSE,91.96175,0.03476397,0.03454029,21,17,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920181.5625,3950567.25,0,0,1.540895,489.9389,0.7349084,-13.06843,108.127,1,1.486239,0,0,0,0,TRUE,91.95707,0.03474523,0.03452566,23,17,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920192.4375,3950569.25,0,0,1.541125,489.6225,0.7199192,-12.91173,107.065,0,0,0,0,0,0,FALSE,91.96165,0.03476359,0.0345399,21,17,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920181.9375,3950567.25,0,0,1.540895,489.9389,0.7349084,-13.06843,114.662,1,1.486239,0,0,0,0,TRUE,91.95706,0.03474523,0.03452566,23,17,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920182.3125,3950565.25,0,0,1.565423,489.9389,0.7349084,-12.68468,115.357,1,1.486239,0,0,0,0,TRUE,92.44762,0.03676403,0.03655659,23,18,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920193.1875,3950567.5,42.92621,0,1.565601,523.1164,0.3201122,31.56615,100.88,1,1.564989,0,0,34.53999,3.246007,TRUE,105.2882,0.03677911,0.03657175,21,18,FALSE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920194,3950565.5,39.60877,0,1.588835,534.9655,0.2063695,21.56268,96.14,1,1.564989,0,0,34.54023,3.052104,TRUE,105.1687,0.03880028,0.03860378,21,19,FALSE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920182.75,3950563.25,0,0,1.588654,489.9389,0.7349084,-12.34754,111.925,1,1.486239,0,0,0,0,TRUE,92.91225,0.03878414,0.03858756,23,19,TRUE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920194.8125,3950563.75,37.67057,0,1.608908,522.7972,0.2016755,17.21815,102.09,0,0,0,0,34.54036,2.909276,FALSE,105.316,0.04063572,0.04063572,21,20,FALSE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920195.75,3950562,36.12725,0,1.630104,516.14,0.1991074,14.44257,97.964,0,0,0,0,34.54087,2.749885,FALSE,105.6075,0.04266813,0.04266813,21,21,FALSE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
920195.9375,3950562,36.12725,0,1.630109,514.1731,0.1983486,14.44247,96.979,0,0,0,0,34.5413,2.749885,FALSE,105.6077,0.04266867,0.04266867,21,21,FALSE,RAA1323000131_2_PCI 165__1m_Ave_Filter_Road_Open
